Sentence #,Word,Tag
467,ඒත්,OTHER
467,වැඩේ,OTHER
467,පෙන්නන්න,OTHER
467,යද්දී,OTHER
467,ආවේ,OTHER
467,අසුන්දර,OTHER
467,අභියෝග..!”,OTHER
468,සමහර,OTHER
468,වැඩ,OTHER
468,"තියෙනවා,",OTHER
468,ඒවා,OTHER
468,කරන්න,OTHER
468,ඕන,OTHER
468,තනියෙම.,OTHER
468,තවත්,OTHER
468,සමහර,OTHER
468,වැඩ,OTHER
468,"තියෙනවා,",OTHER
468,ඒවා,OTHER
468,කරන්න,OTHER
468,ඕන,OTHER
468,කට්ටියක්,OTHER
468,එක්ක.,OTHER
468,කට්ටිය,OTHER
468,එක්ක,OTHER
468,හවුලේ,OTHER
468,කරන,OTHER
468,වැඩ,OTHER
468,බහුතරයක්,OTHER
468,ගැන,OTHER
468,අපට,OTHER
468,"⁣ඇස,",OTHER
468,කන,OTHER
468,වැකෙන්නෙ,OTHER
468,සතුටුදායක,OTHER
468,ප්‍රතිචාර,OTHER
468,නෙවෙ,OTHER
468,යි.,OTHER
468,ඒත්,OTHER
468,මේ,OTHER
468,වගේ,OTHER
468,වැඩක්,OTHER
468,පිරිසකගේ,OTHER
468,හයියක්,OTHER
468,නැතු,OTHER
468,ව,OTHER
468,කොහෙත්,OTHER
468,ම,OTHER
468,කරන්න,OTHER
468,බැරිය,OTHER
468,කියන,OTHER
468,එක,OTHER
468,අපට,OTHER
468,අකැමැත්තෙන්,OTHER
468,හරි,OTHER
468,එකඟ,OTHER
468,වෙන්න,OTHER
468,සිද්ධ,OTHER
468,වෙන,OTHER
468,කාරණයක්.,OTHER
469,මං,OTHER
469,සම්බන්ධ,OTHER
469,කරගත්තෙ,OTHER
469,මට,OTHER
469,වඩා,OTHER
469,දක්ෂ,OTHER
469,කට්ටිය,OTHER
470,අපි,OTHER
470,මීළඟට,OTHER
470,චානකගෙන්,PERSON
470,"ඇහුවේ,",OTHER
470,මේ,OTHER
470,වැඩේට,OTHER
470,එකකු,OTHER
470,වුණු,OTHER
470,කට්ටිය,OTHER
470,ගැන,OTHER
470,යි.,OTHER
471,“මේ,OTHER
471,වැඩේට,OTHER
471,මං,OTHER
471,මුල,OTHER
471,ඉඳන්,OTHER
471,ම,OTHER
471,සම්බන්ධ,OTHER
471,කරගත්තෙ,OTHER
471,හැම,OTHER
471,පැත්තෙන්,OTHER
471,ම,OTHER
471,මට,OTHER
471,වඩා,OTHER
471,දක්ෂ,OTHER
471,කට්ටිය.,OTHER
471,මට,OTHER
471,වඩා,OTHER
471,දක්ෂ,OTHER
471,මිනිස්සු,OTHER
471,ටිකක්,OTHER
471,මේ,OTHER
471,වැඩේට,OTHER
471,දාගත්තට,OTHER
471,පස්සෙ,OTHER
471,එයාලගෙන්,OTHER
471,ලැබුණු,OTHER
471,Contribution,OTHER
471,එක,OTHER
471,කොයි,OTHER
471,වගේ,OTHER
471,ද,OTHER
471,කියලා,OTHER
471,බලාගන්නනං,OTHER
471,මං,OTHER
471,"හිතන්නෙ,",OTHER
471,ෆිල්ම්,OTHER
471,එක,OTHER
471,බලන්න,OTHER
471,ම,OTHER
471,වෙනවා!”,OTHER
472,ඕනෑ,OTHER
472,ම,PERSON
472,නිර්මාණාත්මක,OTHER
472,වැඩක්,OTHER
472,ඇතුළේ,OTHER
472,අපට,OTHER
472,නොසෑහෙන්න,OTHER
472,ඉගෙන,OTHER
472,ගන්න,OTHER
472,දේවල්,OTHER
472,තියෙනවා.,OTHER
472,සමහර,OTHER
472,තැන්වල,OTHER
472,වැටි,OTHER
472,වැටී,OTHER
472,නැගිටිමින්,OTHER
472,ඒ,OTHER
472,ගමන,OTHER
472,යන්න,OTHER
472,වෙනවා.,OTHER
472,සමහරුන්,OTHER
472,අත,OTHER
472,දෙනවා.,OTHER
472,සමහරු,OTHER
472,වළ,OTHER
472,කපනවා.,OTHER
472,තවත්,OTHER
472,සමහරු,OTHER
472,ඈතින්,OTHER
472,ඉඳන්,OTHER
472,වැඩේ,OTHER
472,නොකෙරෙනතුරු,OTHER
472,බලා,OTHER
472,ඉන්නවා.,OTHER
472,ඕනෑ,OTHER
472,ම,PERSON
472,නිර්මාණයක්,OTHER
472,ප්‍රසූත,OTHER
472,වෙන්නෙ,OTHER
472,ඒ,OTHER
472,වගේ,OTHER
472,දහදුක්,OTHER
472,විඳලා,OTHER
472,ම,PERSON
472,තමයි.,OTHER
472,ඉතින්,OTHER
472,අපට,OTHER
472,වුවමනා,OTHER
472,වුණා,OTHER
472,‘ගජමෑන්’,PERSON
472,සැලසුම්,OTHER
472,කෙරුණු,OTHER
472,විදිහ,OTHER
472,දැනගන්න.,OTHER
473,ඒකට,OTHER
473,චානකගෙන්,PERSON
473,ලැබුණේ,OTHER
473,හරි,OTHER
473,අපූරු,OTHER
473,පිළිතුරක්.,OTHER
474,සැලසුම්,OTHER
474,කරන්න,OTHER
474,පටන්,OTHER
474,අරන්,OTHER
474,දැනට,OTHER
474,අවුරුදු,OTHER
474,ම,OTHER
474,12ක්,OTHER
475,“මේක,OTHER
475,සැලසුම්,OTHER
475,කරන්න,OTHER
475,පටන්,OTHER
475,අරන්,OTHER
475,දැනට,OTHER
475,අවුරුදු,OTHER
475,ම,PERSON
475,12ක්,OTHER
475,විතර,OTHER
475,වෙනවා.,OTHER
475,"කෙටියෙන්,",OTHER
475,සරල,OTHER
475,ව,LOCATION
475,කිව්වොත්;,OTHER
475,මං,OTHER
475,ඕස්ට්‍රේලියාවේ,LOCATION
475,ඉගෙනගන්න,OTHER
475,කාලේ,OTHER
475,කරපු,OTHER
475,Short,OTHER
475,Film,OTHER
475,එකක්,OTHER
475,කැමිලස්,PERSON
475,අංකල්ට,OTHER
475,"පෙන්නලා,",OTHER
475,Characterized,OTHER
475,"කරගෙන,",OTHER
475,ෆේල්,OTHER
475,වෙවී,OTHER
475,ඉගෙන,OTHER
475,ගනිමින්,OTHER
475,ඉතින්,OTHER
475,Plan,OTHER
475,කරලා,OTHER
475,වැඩේ,OTHER
475,කොහොම,OTHER
475,හරි,OTHER
475,කළා.”,OTHER
476,අපි,OTHER
476,දැන්,OTHER
476,ඉන්නෙ,OTHER
476,අපේ,OTHER
476,මේ,OTHER
476,කතාබහේ,OTHER
476,අවසන්,OTHER
476,භාගයේ.,OTHER
476,අවුරුදු,OTHER
476,12ක්,OTHER
476,වගේ,OTHER
476,දීර්ඝ,OTHER
476,කාලයක්,OTHER
476,ඇයි,OTHER
476,මේ,OTHER
476,වගේ,OTHER
476,වැඩකට,OTHER
476,ගත්තෙ,OTHER
476,කියලා,OTHER
476,සමහරුන්ට,OTHER
476,හිතෙන්න,OTHER
476,පුළුවන්.,OTHER
476,ඒ,OTHER
476,ගැන,OTHER
476,චානක,PERSON
476,කියන,OTHER
476,මේ,OTHER
476,කතාව,OTHER
476,අහන්න.,OTHER
476,එතන,OTHER
476,මේ,OTHER
476,ප්‍රශ්නෙට,OTHER
476,උත්තරයක්,OTHER
476,තියේ,OTHER
476,වි.,OTHER
477,“අවුරුදු,OTHER
477,12ක්,OTHER
477,කියන්නෙ,OTHER
477,අපේ,OTHER
477,රටේ,OTHER
477,අයට,OTHER
477,ලොකු,OTHER
477,කාලයක්,OTHER
477,"වුණාට,",OTHER
477,Hollywoodවලට,LOCATION
477,UK,LOCATION
477,Filmsවලට,OTHER
477,වගේ,OTHER
477,නම්,OTHER
477,ඒක,OTHER
477,⁣හොඳ,OTHER
477,නිර්මාණයකට,OTHER
477,ගත,OTHER
477,වෙන,OTHER
477,සාමාන්‍ය,OTHER
477,කාලයක්.,OTHER
477,උදාහරණයක්,OTHER
477,විදියට,OTHER
477,මේ,OTHER
477,ළඟ,OTHER
477,දී,OTHER
477,ආපු,OTHER
477,Avatar,OTHER
477,වගේ,OTHER
477,නිර්මාණයක්,OTHER
477,කරන්න,OTHER
477,ජේම්ස්,OTHER
477,කැමරන්,OTHER
477,අවුරුදු,OTHER
477,12ක්,OTHER
477,ගත්තා,OTHER
477,US,LOCATION
477,ඩොලර්,OTHER
477,මිලියන,OTHER
477,450ක්,OTHER
477,වගේ,OTHER
477,ලොකු,OTHER
477,බජට්,OTHER
477,එකකුත්,OTHER
477,තියාගෙන.,OTHER
477,Avatar,OTHER
477,1ට,OTHER
477,පවා,OTHER
477,අවුරුදු,OTHER
477,11කට,OTHER
477,ආසන්න,OTHER
477,කාලයක්,OTHER
477,ගත්තා.,OTHER
477,ඒකටත්,OTHER
477,ගියා,OTHER
477,US,LOCATION
477,ඩොලර්,OTHER
477,මිලියන,OTHER
477,250ක්,OTHER
477,විතර.,OTHER
478,නිර්මාණය,OTHER
478,ඉල්ලන,OTHER
478,කාලය,OTHER
478,අරන්,OTHER
478,වැඩේ,OTHER
478,හොඳට,OTHER
478,ම,OTHER
478,කරන්න,OTHER
478,ඕනෑ,OTHER
479,ඒ,OTHER
479,වගේ,OTHER
479,හොඳට,OTHER
479,වැඩක්,OTHER
479,කරනවා,OTHER
479,නම්,OTHER
479,නිර්මාණය,OTHER
479,ඉල්ලන,OTHER
479,කාලය,OTHER
479,අරන්,OTHER
479,වැඩේ,OTHER
479,හොඳට,OTHER
479,ම,PERSON
479,කරන්න,OTHER
479,"ඕනෑ,",OTHER
479,බාගෙට,OTHER
479,කරන්නෙ,OTHER
479,නැතුව.,OTHER
479,අපි,OTHER
479,මේකට,OTHER
479,තෝරගත්තු,OTHER
479,බොහෝ,OTHER
479,පිරිසක්,OTHER
479,හිටියා,OTHER
479,දක්ෂ,OTHER
479,ළමයින්,OTHER
479,වුණාට,OTHER
479,එක්ස්පීරියන්ස්,OTHER
479,එක,OTHER
479,සම්බන්ධයෙන්,OTHER
479,යම්,OTHER
479,යම්,OTHER
479,අඩුපාඩු,OTHER
479,තිබුණු.,OTHER
479,එයාලට,OTHER
479,මේ,OTHER
479,නිර්මාණයට,OTHER
479,එකතු,OTHER
479,වෙලා,OTHER
479,ඒක,OTHER
479,ඇතුළෙන්,OTHER
479,ම,PERSON
479,තමයි,OTHER
479,අදාළ,OTHER
479,එක්ස්පීරියන්ස්,OTHER
479,එකත්,OTHER
479,ගන්න,OTHER
479,සිද්ධ,OTHER
479,වුණේ.,OTHER
479,ගජමෑන්,PERSON
479,චිත්‍රපටය,OTHER
479,හදල,OTHER
479,ඉවර,OTHER
479,කරන්න,OTHER
479,මේ,OTHER
479,වගේ,OTHER
479,කාලයක්,OTHER
479,යන්න,OTHER
479,ඒකත්,OTHER
479,එක,OTHER
479,හේතුවක්,OTHER
479,වුණා,OTHER
479,එක,OTHER
479,පැත්තකින්.,OTHER
479,කොහොමත්,OTHER
479,ඇනිමේෂන්,OTHER
479,ෆිල්ම්,OTHER
479,එකක්,OTHER
479,ඉවර,OTHER
479,කරන්න,OTHER
479,මේ,OTHER
479,වගේ,OTHER
479,සැලකිය,OTHER
479,යුතු,OTHER
479,කාලයක්,OTHER
479,යනවා…”,OTHER
480,මේ,OTHER
480,විදියට,OTHER
480,තමයි,OTHER
480,ශ්‍රී,LOCATION
480,ලංකාවේ,LOCATION
480,පළමුවෙනි,OTHER
480,"Proper,",OTHER
480,Real,OTHER
480,3D,OTHER
480,effect,OTHER
480,එක,OTHER
480,"තියෙන,",OTHER
480,ගජමෑන්,PERSON
480,3D,OTHER
480,Animated,OTHER
480,Movie,OTHER
480,එක,OTHER
480,හැදුණේ.,OTHER
481,මේ,OTHER
481,නිර්මාණයට,OTHER
481,චානක,PERSON
481,පෙරේරාගේ,PERSON
481,"අධ්‍යක්ෂණයෙන්,",OTHER
481,චූටි,OTHER
481,මල්ලි,OTHER
481,සහ,OTHER
481,පොඩි,OTHER
481,"මල්ලි,",OTHER
481,වස්ති,ORGANIZATION
481,සමඟ,OTHER
481,Studio,ORGANIZATION
481,101,ORGANIZATION
481,නිෂ්පාදන,OTHER
481,"දායකත්වයෙන්,",OTHER
481,අනුෂ්ක,PERSON
481,උදානගේ,PERSON
481,සංගීත,OTHER
481,අධ්‍යක්ෂණයෙන්,OTHER
481,දායක,OTHER
481,වුණා.,OTHER
482,සුනිල්,PERSON
482,"පෙරේරා,",OTHER
482,සුනෙත්,PERSON
482,"චිත්‍රානන්ද,",OTHER
482,ගාමින්ද,PERSON
482,"ප්‍රියවිරාජ්,",OTHER
482,ප්‍රදීප්,PERSON
482,"රාමවික්‍රම,",OTHER
482,නිපුනි,PERSON
482,"ශාරදා,",OTHER
482,පබෝධා,PERSON
482,"සංදීපනී,",OTHER
482,යුරේනි,PERSON
482,"නොෂිකා,",OTHER
482,අනුරාධ,PERSON
482,"සිගේරා,",OTHER
482,ඩිලාන්,PERSON
482,සේනානායක,PERSON
482,ඇතුළු,OTHER
482,හඬකැවීම්,OTHER
482,ශිල්පීන්ගේ,OTHER
482,දායකත්වයෙන්,OTHER
482,වගේ,OTHER
482,ම,PERSON
482,දසුන්,PERSON
482,"පතිරණ,",OTHER
482,කසුනි,PERSON
482,"කාවින්දි,",OTHER
482,ප්‍රදීප්,PERSON
482,"රාමවික්‍රම,",OTHER
482,නිපුනි,PERSON
482,"ශාරදා,",OTHER
482,චාමර,PERSON
482,"ප්‍රියදර්ශන,",OTHER
482,ඉරේෂා,PERSON
482,ලක්මාලි,PERSON
482,සහ,OTHER
482,ටිම්රාන්,PERSON
482,යන,OTHER
482,අයගේ,OTHER
482,රංගනයෙන්,OTHER
482,තමයි,OTHER
482,“ගජමෑන්”,PERSON
482,හැඩ,OTHER
482,වුණේ.,OTHER
483,"කැමරා,",OTHER
483,"ආලෝකකරණ,",OTHER
483,සංස්කරණ,OTHER
483,ඇතුළු,OTHER
483,සියලු,OTHER
483,තාක්ෂණික,OTHER
483,ශිල්පීන්,OTHER
483,සහ,OTHER
483,කාර්මික,OTHER
483,ශිල්පීන්,OTHER
483,සියලු,OTHER
483,දෙනාත්,OTHER
483,ගජමෑන්,PERSON
483,අප,OTHER
483,අතරට,OTHER
483,ගෙන,OTHER
483,එන්නට,OTHER
483,අමිල,OTHER
483,දායකත්වයක්,OTHER
483,සැපයූවා.,OTHER
484,මීට,OTHER
484,දශක,OTHER
484,කිහිපයකට,OTHER
484,පෙර,OTHER
484,සමයේ,OTHER
484,දී,OTHER
484,විද්‍යාඥයන්,OTHER
484,සහ,OTHER
484,වෛද්‍යවරුන්ට,OTHER
484,යම්,OTHER
484,යම්,OTHER
484,මූලද්‍රව්‍ය,OTHER
484,සහ,OTHER
484,විවිධ,OTHER
484,සංඝටක,OTHER
484,ගැන,OTHER
484,තිබුණේ,OTHER
484,සීමිත,OTHER
484,දැනුමක්.,OTHER
484,බැලූ,OTHER
484,බැල්මට,OTHER
484,මේවායින්,OTHER
484,යම්,OTHER
484,රෝග,OTHER
484,තත්ත්ව,OTHER
484,සමනය,OTHER
484,වන,OTHER
484,බැව්,OTHER
484,පෙනී,OTHER
484,"ගියත්,",OTHER
484,ඒවා,OTHER
484,භාවිතයෙන්,OTHER
484,ශරීරයට,OTHER
484,ඊටත්,OTHER
484,වඩා,OTHER
484,හානි,OTHER
484,ගෙන,OTHER
484,දෙන,OTHER
484,බැව්,OTHER
484,ඒ,OTHER
484,කාලයේදී,OTHER
484,ඔවුන්,OTHER
484,දැන,OTHER
484,සිටියේ,OTHER
484,නැහැ.,OTHER
485,පසුකාලීන,OTHER
485,ව,OTHER
485,මේ,OTHER
485,සංඝටක,OTHER
485,ඉතා,OTHER
485,අහිතකර,OTHER
485,ඒවා,OTHER
485,බැව්,OTHER
485,හඳුනා,OTHER
485,"ගෙන,",OTHER
485,ඒවා,OTHER
485,භාවිතයෙන්,OTHER
485,ඉවත්,OTHER
485,කිරීමට,OTHER
485,කටයුතු,OTHER
485,"කෙරුණත්,",OTHER
485,ඒ,OTHER
485,"වෙද්දීත්,",OTHER
485,මේ,OTHER
485,සංඝටක,OTHER
485,නිසා,OTHER
485,අවාසනාවන්ත,OTHER
485,සිදුවීම්,OTHER
485,රාශියක්,OTHER
485,සිදු,OTHER
485,වී,OTHER
485,තිබුණා.,OTHER
485,මේ,OTHER
485,එවැනි,OTHER
485,සංඝටක,OTHER
485,කිහිපයක්,OTHER
485,පිළිබඳ,OTHER
485,ව,OTHER
485,ඔබ,OTHER
485,වෙත,OTHER
485,ගෙන,OTHER
485,එන,OTHER
485,ලිපි,OTHER
485,පෙළෙහි,OTHER
485,පළමුවැන්න,OTHER
485,යි.,OTHER
486,ඩාර්වොන්/,OTHER
486,ඩාර්වොසෙට්,OTHER
487,ඩාර්වොන්,OTHER
487,හෙවත්,OTHER
487,ඩාර්වොසෙට්,OTHER
487,පොපි,OTHER
487,ශාකයේ,OTHER
487,සංඝටක,OTHER
487,අඩංගු,OTHER
487,වේදනා,OTHER
487,නාශකයක්,OTHER
487,ලෙස,OTHER
487,වසර,OTHER
487,55,OTHER
487,ක,OTHER
487,කාලයක්,OTHER
487,භාවිතයට,OTHER
487,ගැනුණා.,OTHER
487,මෙය,OTHER
487,හිසරදය,OTHER
487,අඩු,OTHER
487,කර,OTHER
487,ගැනීමට,OTHER
487,ඉතා,OTHER
487,කාර්යයක්ෂ්ම,OTHER
487,ඖෂධයක්,OTHER
487,සේ,OTHER
487,පෙනී,OTHER
487,ගොස්,OTHER
487,තිබුණු,OTHER
487,"අතර,",OTHER
487,එකල,OTHER
487,බොහෝ,OTHER
487,දෙනෙක්,OTHER
487,එය,OTHER
487,භාවිත,OTHER
487,කරන්නට,OTHER
487,ද,OTHER
487,පෙලැඹී,OTHER
487,සිටියා.,OTHER
487,කෙසේ,OTHER
487,"නමුත්,",OTHER
487,මේ,OTHER
487,ඖෂධය,OTHER
487,නිතර,OTHER
487,භාවිතය,OTHER
487,හදවත්,OTHER
487,රෝග,OTHER
487,ඇති,OTHER
487,කරන්නට,OTHER
487,හේතු,OTHER
487,වුණා.,OTHER
487,මෙය,OTHER
487,හදවතේ,OTHER
487,රිද්මයෙහි,OTHER
487,දරුණු,OTHER
487,වෙනස්කම්,OTHER
487,ඇති,OTHER
487,කරන්නට,OTHER
487,සමත්,OTHER
487,"අතර,",OTHER
487,ඩාර්වොන්/,OTHER
487,ඩාර්වොසෙට්,OTHER
487,හාවිතය,OTHER
487,1981,DATE
487,-1999,DATE
487,කාලයේ,OTHER
487,දී,OTHER
487,අවම,OTHER
487,"වශයෙන්,",OTHER
487,අමෙරිකාවේ,OTHER
487,ජීවිත,OTHER
487,"2,110ක්",OTHER
487,බිලිගන්නට,OTHER
487,සමත්,OTHER
487,ව,OTHER
487,තිබෙනවා.,OTHER
488,අමෙරිකාවේ,LOCATION
488,වෙළඳපොළෙන්,OTHER
488,මේ,OTHER
488,ඖෂධය,OTHER
488,ඉවත්,OTHER
488,කිරීමේ,OTHER
488,කර්තව්‍යයේ,OTHER
488,දී,OTHER
488,එරට,OTHER
488,ආහාර,OTHER
488,සහ,OTHER
488,ඖෂධ,ORGANIZATION
488,පරිපාලක,ORGANIZATION
488,මණ්ඩලය,ORGANIZATION
488,(FDA),OTHER
488,ක්‍රියා,OTHER
488,කළේ,OTHER
488,ඇල්මැරුණු,OTHER
488,ස්වභාවයකිනු,OTHER
488,යි.,OTHER
488,1978,DATE
488,වසරේ,OTHER
488,දී,OTHER
488,සමහර,OTHER
488,පර්යේෂකයන්,OTHER
488,මෙහි,OTHER
488,භයානකකම,OTHER
488,නිසි,OTHER
488,බලධාරීන්ට,OTHER
488,"පෙන්වා,",OTHER
488,පෙත්සමක්,OTHER
488,පවා,OTHER
488,ඉදිරිපත්,OTHER
488,කළ,OTHER
488,ද,OTHER
488,එම,OTHER
488,ආයතනය,OTHER
488,ඊට,OTHER
488,එතරම්,OTHER
488,උනන්දුවෙන්,OTHER
488,ප්‍රතිචාර,OTHER
488,දැක්වූයේ,OTHER
488,නැහැ.,OTHER
489,අධි,OTHER
489,මාත්‍රා,OTHER
489,භයානක,OTHER
489,විය,OTHER
489,හැකිය,OTHER
490,2006,DATE
490,වසරේදී,OTHER
490,ද,OTHER
490,නැවත,OTHER
490,එවැන්නක්,OTHER
490,ඉදිරිපත්,OTHER
490,වූයේ,OTHER
490,මහා,LOCATION
490,බ්‍රිතාන්‍යය,LOCATION
490,ඊට,OTHER
490,පෙර,OTHER
490,වසරේ,OTHER
490,දී,OTHER
490,එම,OTHER
490,ඖෂධය,OTHER
490,සිය,OTHER
490,වෙළෙඳපොළෙන්,OTHER
490,ඉවත්,OTHER
490,කිරීමට,OTHER
490,පියවර,OTHER
490,ගැනීමෙන්,OTHER
490,පසුව,OTHER
490,යි.,OTHER
490,අවසානයේදී,OTHER
490,2009,DATE
490,වසරේ,OTHER
490,ජනවාරියේ,DATE
490,දී,OTHER
490,මෙම,OTHER
490,ඖෂධය,OTHER
490,වෙළඳපොළට,OTHER
490,නිකුත්,OTHER
490,කිරීම,OTHER
490,වැලැක්වීමට,OTHER
490,එම,OTHER
490,ආයතනය,OTHER
490,තීරණය,OTHER
490,කළ,OTHER
490,"ද,",OTHER
490,එම,OTHER
490,වසරේ,OTHER
490,ම,LOCATION
490,ජුලි,DATE
490,මස,OTHER
490,දී,OTHER
490,නැවතත්,OTHER
490,එය,OTHER
490,වෙළඳපොළේ,OTHER
490,අලෙවි,OTHER
490,කරන්නට,OTHER
490,ඊට,OTHER
490,අවකාශ,OTHER
490,ලබා,OTHER
490,දෙනු,OTHER
490,"ලැබුණේ,",OTHER
490,“අධි,OTHER
490,මාත්‍රා,OTHER
490,භයානක,OTHER
490,විය,OTHER
490,හැකිය”,OTHER
490,යන,OTHER
490,ලේබලය,OTHER
490,යටතේ,OTHER
490,යි.,OTHER
491,FDA,ORGANIZATION
491,ආයතනයේ,OTHER
491,මෙම,OTHER
491,ක්‍රියාමාර්ගයත්,OTHER
491,"සමඟ,",OTHER
491,ඊට,OTHER
491,එරෙහි,OTHER
491,ව,OTHER
491,හඬ,OTHER
491,නැඟූ,OTHER
491,"පර්යේෂකයන්,",OTHER
491,මෙම,OTHER
491,ඖෂධයට,OTHER
491,එරෙහි,OTHER
491,පර්යේෂණ,OTHER
491,කඩිනම්,OTHER
491,කළ,OTHER
491,"අතර,",OTHER
491,2010,DATE
491,වන,OTHER
491,"විට,",OTHER
491,එහි,OTHER
491,සමාන්‍ය,OTHER
491,මාත්‍රාවක්,OTHER
491,පවා,OTHER
491,යමකුගේ,OTHER
491,හෘදයේ,OTHER
491,රිද්මය,OTHER
491,වෙනස්,OTHER
491,කරන්නට,OTHER
491,සමත්,OTHER
491,බැව්,OTHER
491,ඉතා,OTHER
491,පැහැදිලි,OTHER
491,ව,OTHER
491,ඔප්පු,OTHER
491,වුණා.,OTHER
491,ඉතාම,OTHER
491,දරුණු,OTHER
491,ගණයේ,OTHER
491,හෘද,OTHER
491,රෝග,OTHER
491,වැලඳීමට,OTHER
491,ඇති,OTHER
491,ඉඩකඩ,OTHER
491,ද,OTHER
491,එයින්,OTHER
491,හොඳින්,OTHER
491,තහවුරු,OTHER
491,වුණා.,OTHER
491,මේ,OTHER
491,නිසා,OTHER
491,එය,OTHER
491,වෙළඳපොළෙන්,OTHER
491,වහා,OTHER
491,ම,OTHER
491,ඉවත්,OTHER
491,කරන්නට,OTHER
491,බලධාරීන්ට,OTHER
491,සිදුවුණා.,OTHER
492,ඩෙස්,OTHER
493,කෘත්‍රිම,OTHER
493,ලෙස,OTHER
493,නිපදවන,OTHER
493,ඊස්ට්‍රජන්,OTHER
493,සහිත,OTHER
493,‘ඩෙස්’,OTHER
493,නම්,OTHER
493,ඖෂධය,OTHER
493,ප්‍රවර්ධනය,OTHER
493,"කෙරුණේ,",OTHER
493,ගැබිණි,OTHER
493,මවුවරුන්ට,OTHER
493,සෞඛ්‍යමත්,OTHER
493,දරුවෙක්,OTHER
493,ලබා,OTHER
493,ගැනීමට,OTHER
493,සුදුසු,OTHER
493,බැව්,OTHER
493,පවසමිනු,OTHER
493,යි.,OTHER
493,"ගබ්සාවීම්,",OTHER
493,මළ,OTHER
493,දරු,OTHER
493,උපත්,OTHER
493,සහ,OTHER
493,අඩු,OTHER
493,මාස,OTHER
493,උපත්,OTHER
493,වැලැක්වීම,OTHER
493,සඳහා,OTHER
493,සමහර,OTHER
493,වෛද්‍යවරුන්,OTHER
493,ද,OTHER
493,මේ,OTHER
493,ඖෂධය,OTHER
493,නිර්දේශ,OTHER
493,කළා.,OTHER
493,කෙසේ,OTHER
493,නමුත්,OTHER
493,කිසි,OTHER
493,ලෙසකින්,OTHER
493,ඉන්,OTHER
493,බලාපොරොත්තු,OTHER
493,වූ,OTHER
493,තරමේ,OTHER
493,සාර්ථක,OTHER
493,ප්‍රතිඵල,OTHER
493,ලැබුණේ,OTHER
493,නැහැ.,OTHER
493,තත්ත්වය,OTHER
493,තවත්,OTHER
493,දරුණු,OTHER
493,"කරමින්,",OTHER
493,ඉතා,OTHER
493,භයානක,OTHER
493,ගණයේ,OTHER
493,අතුරු,OTHER
493,ආබාධ,OTHER
493,නම්,OTHER
493,ඉන්,OTHER
493,ඇති,OTHER
493,වන,OTHER
493,බවට,OTHER
493,තහවුරු,OTHER
493,වුණා.,OTHER
493,පිට,OTHER
493,කොන්ද,OTHER
493,හා,OTHER
493,ලිංගේන්ද්‍රිය,OTHER
493,ආශ්‍රිත,OTHER
493,"පිළිකා,",OTHER
493,විකෘති,OTHER
493,දරු,OTHER
493,"උපත්,",OTHER
493,කළල,OTHER
493,විනාශ,OTHER
493,වීම,OTHER
493,සහ,OTHER
493,අසාමාන්‍ය,OTHER
493,"වර්ධනය,",OTHER
493,පියයුරු,OTHER
493,"පිළිකා,",OTHER
493,දරුවන්ට,OTHER
493,ඇතිවන,OTHER
493,"පිළිකා,",OTHER
493,සරු,OTHER
493,භාවය,OTHER
493,සහ,OTHER
493,ගර්භනී,OTHER
493,භාවය,OTHER
493,හා,OTHER
493,සබැඳි,OTHER
493,"සංකූලතා,",OTHER
493,ඉක්මන්,OTHER
493,ආර්ථව,OTHER
493,හරණය,OTHER
493,සහ,OTHER
493,වෘෂණ,OTHER
493,සම්බන්ධ,OTHER
493,අසාමාන්‍යතා,OTHER
493,මේ,OTHER
493,නිසා,OTHER
493,ඇතිවන,OTHER
493,බවට,OTHER
493,සොයාගැනුණා.,OTHER
494,අමෙරිකානු,LOCATION
494,ආහාර,ORGANIZATION
494,සහ,ORGANIZATION
494,ඖෂධ,ORGANIZATION
494,පරිපාලන,ORGANIZATION
494,ආයතනය,ORGANIZATION
494,සිදු,OTHER
494,කළ,OTHER
494,දරුණුම,OTHER
494,ගණයේ,OTHER
494,අතපසු,OTHER
494,කිරීමක්,OTHER
494,ලෙස,OTHER
494,මේ,OTHER
494,‘ඩෙස්’,OTHER
494,ඖෂධය,OTHER
494,වෙළෙඳපොළට,OTHER
494,නිකුත්,OTHER
494,කිරීම,OTHER
494,සැලකෙනවා.,OTHER
494,ආසන්න,OTHER
494,වශයෙන්,OTHER
494,මිලියන,OTHER
494,5-10,OTHER
494,අතර,OTHER
494,ගර්භණී,OTHER
494,මවුවරුන්,OTHER
494,සහ,ORGANIZATION
494,කළල,OTHER
494,මීට,OTHER
494,නිරාවරණය,OTHER
494,වන්නට,OTHER
494,ඇති,OTHER
494,බව,OTHER
494,සැලකෙනවා.,OTHER
494,කෙසේ,OTHER
494,නමුත්,OTHER
494,1960,DATE
494,දශකය,OTHER
494,වන,OTHER
494,"විට,",OTHER
494,මෙම,OTHER
494,"ඖෂධය,",OTHER
494,පවසන,OTHER
494,තරමේ,OTHER
494,සාර්ථක,OTHER
494,ප්‍රතිඵල,OTHER
494,නොදෙන,OTHER
494,බවට,OTHER
494,ප්‍රත්‍යක්ෂ,OTHER
494,වීමත්,OTHER
494,"සමඟ,",OTHER
494,එය,OTHER
494,භාවිත,OTHER
494,කරන,OTHER
494,පිරිස,OTHER
494,අඩු,OTHER
